x,label,qa_tls13,qa_tls13_err_minus,qa_tls13_err_plus,qa_http3,qa_http3_err_minus,qa_http3_err_plus,summary_tls13,summary_tls13_err_minus,summary_tls13_err_plus,summary_http3,summary_http3_err_minus,summary_http3_err_plus
0,2x,53.57667576126175,0.8602225950947673,2.807400906633567,54.17629373834154,1.0632743958139956,2.8146291990698735,38.00701066200951,4.664086049464123,2.920836817149619,37.77111037573032,4.8024178916106,2.6487442866041655
1,4x,75.582879047637,0.9409492761963706,0.4066618219056656,76.05707772404563,0.7943813679738537,0.6120742794801015,55.17034717582394,14.683121199229255,6.6189886446273105,54.78444640056672,14.95314426393386,7.403021154577733
